ID,item_cnt_month
136,0.07957797
137,0.10740778
138,0.5406396
139,0.11826873
140,0.15771025
141,0.115100294
142,0.08244824
143,0.09860384
144,0.12849958
145,0.12849958
146,0.12849958
147,0.12929665
148,0.0806856
149,0.10255636
150,0.031106072
151,0.08580427
152,0.19204032
153,0.06692561
154,0.08791695
155,0.11115825
156,0.13035314
157,0.12913464
158,0.12355102
159,0.20836164
160,0.118788965
161,0.077764966
162,0.093507454
163,0.22304715
164,0.14086248
165,0.07255255
166,0.34693286
167,0.07255255
168,0.12913464
169,0.07255255
170,0.077764966
171,0.14400601
172,0.1801181
173,0.48850948
174,0.51027346
175,0.5777575
176,0.17631608
177,0.1313083
178,0.30070344
179,0.07255255
180,0.1939349
181,0.15857457
182,0.11521382
183,0.12622167
184,0.077764966
185,0.06395435
186,0.07255255
187,0.14088634
188,0.10740778
189,0.10740778
190,0.09394834
191,0.11076747
192,0.27085516
193,0.12622167
194,0.1313083
195,0.05793563
196,0.52012545
197,0.27563554
198,0.15778272
199,0.09809627
200,0.09809627
201,0.09809627
202,0.071952045
203,1.2596527
204,0.06622482
205,0.07620857
206,0.07620857
207,0.07066525
208,0.3549615
209,0.27362323
210,0.09334444
211,0.08603248
212,0.0974121
213,0.18544853
214,0.10283581
215,0.17446217
216,0.16745068
217,0.14150503
218,1.449947
219,0.5460781
220,0.14317413
221,0.11826873
222,0.1313083
223,0.3819321
224,0.66027737
225,-0.07439852
226,0.08571282
227,0.11826873
228,0.13622962
229,0.0974121
230,0.120518304
231,0.297284
232,-0.15883453
233,0.20898668
234,0.11832549
235,0.119302414
236,0.12185955
237,-0.01992753
238,0.1916263
239,0.11142625
240,0.3578204
241,0.0974121
242,0.0971976
243,0.11826873
244,0.12602833
245,0.11364492
246,0.5204948
247,0.06073334
248,0.13485664
249,0.06377724
250,0.15183125
251,0.11453662
252,0.13065988
253,1.2353832
254,0.057386447
255,0.17488857
256,0.115733184
257,0.08789318
258,0.1498556
259,0.055626377
260,0.13021939
261,0.07255255
262,0.17826788
263,0.12849958
264,0.10722414
265,0.17438452
266,0.07255255
267,0.09525259
268,0.12913464
269,0.11826873
270,0.4450535
271,0.07255255
272,0.13201906
273,0.1939349
274,0.6120561
275,0.058026947
276,0.20564032
277,1.2096326
278,0.20787314
279,0.1351572
280,0.14179327
281,0.12651618
282,0.13629612
283,0.030467616
284,0.10207182
285,0.070538275
286,0.12602833
287,0.34349337
288,0.10464533
289,0.17503081
290,0.12602833
291,0.10722414
292,0.09856779
293,0.1321543
294,0.2600222
295,0.11075367
296,0.113588594
297,0.124252066
298,0.042911477
299,0.12630716
300,0.0974121
301,0.18641096
302,0.5041734
303,-0.017486094
304,0.062822476
305,0.058026947
306,0.14895323
307,0.13346624
308,0.06910428
309,0.09660298
310,0.11419807
311,0.107687436
312,0.4011168
313,0.13079943
314,0.11826873
315,0.17247951
316,0.10740669
317,0.1939349
318,0.07255255
319,0.09442322
320,0.08580427
321,0.058026947
322,0.16434993
323,0.08244824
324,0.039570935
325,0.16434993
326,0.1572934
327,0.11826873
328,0.12602833
329,0.1962401
330,0.124380946
331,0.064920746
332,0.090856604
333,0.07187378
334,0.2797843
335,0.09751496
336,0.106172696
337,0.10213206
338,0.19619809
339,0.06628045
340,0.08603248
341,0.05910638
342,0.12602833
343,0.15663587
344,0.10722414
345,0.10722414
346,0.001220988
347,0.001220988
348,0.1213895
349,0.051891483
350,0.08631201
351,-0.017458571
352,0.0974121
353,0.083758704
354,0.13093445
355,0.5779876
356,0.16570772
357,0.27563554
358,0.5652215
359,0.16572408
360,0.0885131
361,1.2047192
362,0.16570772
363,0.2600222
364,0.26266113
365,0.2402834
366,0.07255255
367,0.10722414
368,0.07620857
369,0.13506527
370,0.112682275
371,0.16271
372,0.20979203
373,0.0919662
374,0.73984087
375,0.28803816
376,0.07583519
377,0.0647082
378,0.15776579
379,0.064920746
380,0.2693515
381,0.2402834
382,0.2600222
383,0.10722414
384,1.4523813
385,0.12105399
386,0.28210133
387,0.12602833
388,0.108604774
389,0.058026947
390,0.12531656
391,0.09319754
392,0.13093445
393,0.06150116
394,0.0974121
395,0.11803808
396,0.57408136
397,0.0863138
398,0.07620857
399,0.14933662
400,0.0974121
401,0.24729782
402,0.26471803
403,0.51361686
404,0.1464929
405,0.11638801
406,0.06758304
407,0.063019566
408,0.09818885
409,0.11826873
410,0.0974121
411,0.15729909
412,0.06730456
413,0.038672447
414,0.064078495
415,0.8983634
416,0.11826873
417,0.11826873
418,0.11826873
419,0.0974121
420,0.08114629
421,0.18544853
422,0.1838843
423,0.23063344
424,0.10674882
425,0.124152906
426,0.12849958
427,0.10722414
428,0.14370167
429,-0.012382178
430,0.5186148
431,0.4367871
432,0.11521382
433,0.12602833
434,0.0625728
435,0.22261187
436,0.11106959
437,0.49564
438,0.6424474
439,0.19525208
440,0.054827698
441,0.004729936
442,0.029359104
443,0.039263763
444,0.11828675
445,0.08085727
446,0.04174412
447,0.09366384
448,0.21205574
449,0.3326253
450,0.21206093
451,0.13777292
452,0.05325828
453,0.012738416
454,-0.0450318
455,0.12306921
456,0.20994925
457,0.10722414
458,-0.054918706
459,0.48211682
460,4.519248
461,0.35356465
462,0.13974617
463,0.25315714
464,0.19684538
465,0.13021939
466,0.12144134
467,0.06395435
468,0.0806856
469,0.097224064
470,0.17903022
471,0.13163476
472,0.11204269
473,0.07328989
474,0.13974617
475,0.13974617
476,0.042911477
477,0.0974121
478,0.07255255
479,0.11521382
480,0.07620857
481,0.07620857
482,0.07619546
483,0.2007453
484,0.27189308
485,0.18737961
486,0.027368696
487,0.07084767
488,0.112682275
489,0.060345903
490,0.06853111
491,0.08275584
492,0.08792365
493,0.07255255
494,0.20898668
495,0.06608423
496,0.09818885
497,-0.10726783
498,0.17394577
499,0.072937936
500,0.07144425
501,0.322453
502,0.15526459
503,0.11826873
504,-0.092834115
505,0.018519612
506,-0.08248383
507,0.13265334
508,0.4011168
509,-0.009840271
510,0.13633618
511,0.1313083
512,0.06420973
513,0.0974121
514,0.09394834
515,0.07620857
516,0.08641961
517,0.16845837
518,0.4010837
519,0.28438115
520,0.053048525
521,0.185218
522,0.40219504
523,0.3771924
524,0.06906732
525,-0.010467766
526,0.11601881
527,0.090856604
528,0.058026947
529,0.07255255
530,0.11826873
531,0.018510172
532,0.0974121
533,0.12144134
534,0.064920746
535,0.11521382
536,0.12602833
537,0.107893325
538,0.08994262
539,0.11553
540,0.2514649
541,0.11826873
542,0.061488796
543,0.10805847
544,0.12630716
545,0.06730456
546,0.20206696
547,0.11950072
548,0.07066525
549,0.0830688
550,0.10297601
551,0.050938368
552,0.33504087
553,0.10778433
554,0.06504288
555,0.012609841
556,0.16484126
557,0.092622675
558,0.0919662
559,0.13144502
560,0.008895444
561,0.09448155
562,0.11521382
563,0.10722414
564,0.10722414
565,0.12602833
566,0.10674251
567,0.08217649
568,0.09282029
569,0.08100927
570,0.08580427
571,0.09394834
572,0.27085516
573,0.1137466
574,0.072801866
575,0.093907684
576,0.12333486
577,0.0974121
578,0.11826873
579,0.16695412
580,0.10028185
581,0.0919662
582,0.10028185
583,0.09809627
584,0.42140508
585,0.12913464
586,0.11803808
587,0.07628648
588,0.5625861
589,0.08655307
590,0.15661824
591,0.013466196
592,0.49184814
593,0.1194827
594,0.14550135
595,0.10740669
596,0.07509923
597,0.10722414
598,0.0974121
599,0.12144134
600,0.058793332
601,0.10694565
602,0.112389855
603,0.08580427
604,0.104874365
605,0.13021939
606,0.11521382
607,0.063019566
608,0.09393859
609,-0.022596492
610,-0.020671887
611,0.08307603
612,0.064078495
613,0.064078495
614,0.07776484
615,0.47914672
616,0.18754096
617,-0.021697653
618,0.29370627
619,0.09156061
620,0.038262375
621,0.07620857
622,-0.10726783
623,0.38283056
624,0.20058128
625,0.1759657
626,0.2600222
627,0.0974121
628,0.0974121
629,0.10674251
630,0.1031963
631,0.06837724
632,0.10674251
633,0.07620857
634,0.112410665
635,0.06968144
636,0.0974121
637,0.011181796
638,0.1230071
639,0.050380565
640,0.22946735
641,0.5406396
642,0.09638904
643,0.062822476
644,0.0974121
645,0.0974121
646,0.2600222
647,0.091388375
648,0.06730456
649,0.10193854
650,0.08085727
651,0.4836595
652,0.108966835
653,0.10674251
654,0.13247144
655,0.1838843
656,0.07107923
657,0.07354135
658,0.0764844
659,0.08392276
660,0.17244992
661,0.121857636
662,0.10722414
663,0.12849958
664,0.06730456
665,0.051042788
666,0.11601881
667,0.10722414
668,0.13974617
669,0.09731055
670,0.08419677
671,0.07066525
672,0.06262738
673,0.07926992
674,0.07066525
675,0.10999455
676,0.0661029
677,0.055998363
678,0.013649227
679,0.036669932
680,0.06377724
681,0.06377724
682,0.09831843
683,0.062822476
684,0.13974617
685,0.13974617
686,0.04925278
687,0.5921043
688,0.11754209
689,0.064920746
690,0.13021939
691,0.10184034
692,0.10184034
693,0.058026947
694,0.042609133
695,0.16549757
696,0.11521382
697,0.12849958
698,0.13021939
699,0.09809627
700,0.18729918
701,0.13093445
702,0.27279344
703,0.27279344
704,0.0974121
705,0.07255255
706,0.09818885
707,0.12602833
708,0.13093445
709,0.2693515
710,0.05731358
711,0.052990805
712,0.07227284
713,0.014505627
714,0.0674233
715,0.12378946
716,0.08873365
717,0.09615321
718,0.07255255
719,0.12602833
720,0.0974121
721,0.3578204
722,0.12913464
723,0.13222529
724,0.08316604
725,0.2797843
726,0.08531202
727,0.17503081
728,0.11521382
729,0.2797843
730,0.090856604
731,0.058026947
732,0.34342062
733,0.058026947
734,0.20058128
735,0.0674233
736,0.1487269
737,0.3898292
738,0.2922373
739,0.048181094
740,0.04284714
741,0.1313083
742,0.07255255
743,0.1815158
744,0.08641961
745,0.30033758
746,0.09334444
747,0.09334444
748,0.10371649
749,0.08580427
750,0.20898668
751,0.08244824
752,0.084107146
753,0.058026947
754,0.39073324
755,0.1578444
756,0.11521382
757,0.18269455
758,0.11521382
759,0.1313083
760,0.15597452
761,0.027517775
762,0.12378946
763,0.20058128
764,0.081205055
765,0.0668719
766,0.07583519
767,0.20984553
768,0.17852274
769,0.13636325
770,0.06395435
771,0.12602833
772,0.105764404
773,0.12630716
774,0.13161509
775,0.12602833
776,0.20979203
777,0.20979203
778,0.12602833
779,0.18907155
780,0.13153094
781,0.18729918
782,0.3898292
783,0.1939349
784,0.1049293
785,0.2112422
786,0.28424552
787,0.29544708
788,0.12862341
789,0.20951054
790,0.12959303
791,0.1049293
792,0.1049293
793,0.18907155
794,0.12602833
795,0.13160197
796,0.12849958
797,0.20069711
798,0.121549025
799,0.383016
800,0.21213971
801,0.074842595
802,0.07255255
803,0.12602833
804,0.13622962
805,0.12144134
806,0.12913464
807,0.11754209
808,0.17631617
809,0.07937774
810,0.11658288
811,0.28202242
812,0.15066463
813,0.06966795
814,0.07255255
815,0.06735653
816,0.13979092
817,0.0974121
818,0.12849958
819,0.09322056
820,0.06991423
821,0.064920746
822,0.104424946
823,0.09809627
824,0.11789013
825,0.13360815
826,0.069584206
827,0.06395435
828,0.11826873
829,0.10161418
830,0.17903022
831,0.09731055
832,0.13594173
833,0.09221922
834,0.13974617
835,0.11487169
836,0.12144134
837,0.17337042
838,0.16828318
839,0.07255255
840,0.0974121
841,0.055671472
842,0.07838044
843,0.064920746
844,0.10097589
845,0.10722414
846,0.1250494
847,0.193593
848,0.1321543
849,0.1298023
850,0.13096474
851,0.12849958
852,0.03619366
853,0.12602833
854,0.07768588
855,0.17882068
856,0.1939349
857,1.0238981
858,0.07620857
859,0.21304043
860,0.11851562
861,0.1313083
862,0.10281988
863,0.20898668
864,0.22405228
865,0.43296424
866,0.21496052
867,0.112682275
868,0.1630103
869,0.11920504
870,0.1047356
871,0.12147694
872,0.12608247
873,0.0972968
874,0.10697499
875,0.05291063
876,0.13072021
877,0.13145986
878,0.112858996
879,0.28686142
880,0.09809627
881,0.17147835
882,0.09350314
883,0.2112422
884,0.26655787
885,0.23766182
886,0.08214646
887,0.12773946
888,0.123505965
889,0.12602833
890,0.08681197
891,0.066846475
892,0.13093445
893,0.11487143
894,0.09334444
895,0.021809751
896,0.07620857
897,0.12215527
898,0.12913464
899,0.22436129
900,0.10722414
901,0.64583164
902,0.105901085
903,0.0974121
904,0.06726869
905,0.074539475
906,0.71879816
907,0.09015155
908,0.06226062
909,0.0664556
910,0.104874365
911,0.11521382
912,0.3898292
913,0.10205136
914,0.12602833
915,0.12538394
916,0.14968257
917,0.10028185
918,0.12114414
919,0.15069893
920,0.08791695
921,0.42718068
922,0.11638801
923,-0.10726783
924,0.039099403
925,0.09709762
926,0.013703676
927,0.10176704
928,0.212058
929,0.212058
930,0.0664556
931,0.064920746
932,0.11729511
933,0.020941036
934,0.13160197
935,0.104874365
936,0.20564032
937,0.08341471
938,0.1321543
939,0.14386669
940,0.13443129
941,0.088696346
942,0.13021939
943,0.14030804
944,0.13093445
945,0.12602833
946,0.07583519
947,0.058026947
948,0.16271
949,0.12630716
950,0.09334444
951,0.12913464
952,0.10740778
953,0.12913464
954,0.11805057
955,0.17903022
956,0.057250727
957,0.11521382
958,-0.02603936
959,0.07255255
960,0.13021939
961,0.08440892
962,0.116645336
963,0.08290248
964,0.054689065
965,0.08974501
966,0.01113897
967,0.064920746
968,0.0974121
969,0.10722414
970,0.07432706
971,0.0974121
972,0.11826873
973,0.0888893
974,0.11521382
975,0.11521382
976,0.20984553
977,0.03196273
978,0.098245256
979,-0.14435928
980,0.01609123
981,0.016804771
982,0.0979417
983,0.08275584
984,0.113154106
985,0.16867022
986,0.5195152
987,0.2014251
988,0.12606601
989,0.11826873
990,0.09394834
991,0.07599102
992,-0.028899653
993,0.19588313
994,0.19368039
995,0.10162419
996,0.12849958
997,0.12896658
998,0.029403241
999,0.10154788
1000,0.32567564
1001,0.05166366
1002,-0.06462143
1003,0.10740778
1004,0.104874365
1005,0.054689065
1006,0.06730456
1007,0.11826873
1008,0.20347837
1009,0.028184744
1010,0.10232132
1011,0.17419405
1012,0.15536296
1013,1.1651778
1014,0.017674843
1015,0.09809627
1016,0.0974121
1017,0.064078495
1018,0.1313083
1019,0.02916062
1020,0.07620857
1021,0.13156585
1022,0.06262738
1023,0.06377724
1024,0.30070344
1025,0.06377724
1026,0.4011168
1027,-0.05794601
1028,0.06861268
1029,0.115564995
1030,0.10122709
1031,-0.14636378
1032,0.28786904
1033,0.064920746
1034,0.2764722
1035,0.09860384
1036,0.12849958
1037,0.28438115
1038,0.06861268
1039,0.06262738
1040,0.30688587
1041,0.062822476
1042,0.07620857
1043,0.11521382
1044,-0.017714081
1045,0.024838502
1046,0.10344567
1047,0.09204167
1048,0.0974121
1049,0.11063728
1050,0.12346492
1051,0.12346492
1052,0.12346492
1053,0.13160197
1054,0.09809627
1055,0.19081351
1056,0.1275436
1057,0.1313083
1058,0.11826873
1059,0.19432512
1060,0.069584206
1061,0.11521382
1062,0.11521382
1063,0.13992347
1064,0.051999345
1065,0.13021939
1066,0.11328704
1067,0.2091497
1068,0.090797186
1069,0.17503081
1070,0.1413852
1071,0.11521382
1072,0.0974121
1073,0.077764966
1074,0.077764966
1075,0.077764966
1076,0.053039297
1077,0.064078495
1078,0.064078495
1079,0.16802329
1080,0.4677066
1081,0.06400393
1082,0.11317548
1083,0.062822476
1084,0.012738416
1085,0.06425948
1086,0.115071654
1087,0.09379417
1088,0.12926409
1089,0.11587247
1090,0.18754096
1091,0.08217649
1092,0.40903616
1093,0.06726012
1094,0.08431372
1095,0.055468984
1096,0.13443129
1097,0.09136361
1098,0.10842975
1099,0.12913464
1100,0.051752456
1101,0.077764966
1102,0.06692561
1103,0.2922373
1104,0.40761757
1105,0.11521382
1106,0.12849958
1107,0.21810338
1108,0.042911477
1109,0.11521382
1110,0.10674251
1111,0.12602833
1112,0.099423714
1113,0.11521382
1114,0.159191
1115,0.062822476
1116,0.09571467
1117,0.10735707
1118,0.0974121
1119,0.12028238
1120,0.15398951
1121,0.06254459
1122,0.10199278
1123,0.07255255
1124,0.060008958
1125,0.13845421
1126,0.039291665
1127,0.0974121
1128,0.05793563
1129,0.20058128
1130,0.00928192
1131,0.1313083
1132,0.10740778
1133,0.06928857
1134,0.08641961
1135,0.0974121
1136,0.08657561
1137,0.28469905
1138,0.0737404
1139,0.119996235
1140,0.052045442
1141,0.07620857
1142,0.08150413
1143,0.05868808
1144,0.058026947
1145,0.21304043
1146,0.11791272
1147,0.11521382
1148,0.10740778
1149,0.090856604
1150,0.10864303
1151,0.13910203
1152,0.11521382
1153,0.17503081
1154,0.23541157
1155,0.20898668
1156,0.098245256
1157,0.18816262
1158,0.3745924
1159,0.0974121
1160,0.1604263
1161,0.07994907
1162,0.09282629
1163,0.12144134
1164,0.13096614
1165,0.11521382
1166,0.13160197
1167,0.12602833
1168,0.5113274
1169,0.13160197
1170,0.20322756
1171,0.08580427
1172,0.08580427
1173,0.11521382
1174,0.08580427
1175,0.0974121
1176,0.0974121
1177,0.10722414
1178,0.124901146
1179,0.08507166
1180,0.29370627
1181,0.12913464
1182,0.13443129
1183,0.13145986
1184,0.06686458
1185,0.12144134
1186,0.058026947
1187,0.08580427
1188,0.0974121
1189,0.1939349
1190,0.119591
1191,0.062822476
1192,0.11521382
1193,0.29868922
1194,0.1313083
1195,0.05958849
1196,0.1165037
1197,0.110342816
1198,0.07620857
1199,0.044454865
1200,0.11950072
1201,0.071590416
1202,0.07620857
1203,0.26325357
1204,-0.04968734
1205,0.16073361
1206,0.08349219
1207,0.062822476
1208,0.12884845
1209,0.0568757
1210,0.016960295
1211,0.11106959
1212,0.3211899
1213,0.10770281
1214,0.18330486
1215,0.13480528
1216,0.44663653
1217,0.21206687
1218,0.12352899
1219,0.10159637
1220,0.12144134
1221,0.12602833
1222,0.123783626
1223,0.12602833
1224,0.063778415
1225,0.02817952
1226,0.15241447
1227,0.12602833
1228,0.1353064
1229,0.1451617
1230,0.12144134
1231,0.1728098
1232,0.1451617
1233,0.14972623
1234,0.11826873
1235,0.084107146
1236,0.15652792
1237,0.15443762
1238,0.12602833
1239,0.19238898
1240,0.11521382
1241,0.17550473
1242,0.07453821
1243,0.2007453
1244,0.12938505
1245,0.11106959
1246,0.18324623
1247,0.16582581
1248,0.1572934
1249,0.058026947
1250,0.06285838
1251,0.0974121
1252,0.25096494
1253,0.1939349
1254,0.15194999
1255,0.13338986
1256,0.26343167
1257,0.08275584
1258,0.06837724
1259,0.06861268
1260,0.07066525
1261,0.16329074
1262,0.0974121
1263,0.13093445
1264,0.535011
1265,0.010734731
1266,0.090856604
1267,-0.019356234
1268,0.10722414
1269,0.12378946
1270,0.06779728
1271,0.103226684
1272,0.0974121
1273,0.04803597
1274,0.08580427
1275,0.058026947
1276,0.13974617
1277,0.042911477
1278,0.064078495
1279,0.16271
1280,0.12849958
1281,0.13489994
1282,0.11826873
1283,0.08873944
1284,0.15413262
1285,0.10347658
1286,0.11521382
1287,0.15183125
1288,0.08965612
1289,0.1728098
1290,0.108604774
1291,0.38620585
1292,0.08209414
1293,0.056765575
1294,0.088303946
1295,0.004812287
1296,0.11517238
1297,0.13974617
1298,0.07583519
1299,0.041796654
1300,0.041796654
1301,0.1353064
1302,0.12354249
1303,0.07255255
1304,0.28686142
1305,0.2007453
1306,0.07255255
1307,0.07446539
1308,0.16244549
1309,0.11521382
1310,0.07255255
1311,0.0674233
1312,0.1467615
1313,0.09484187
1314,0.008895444
1315,0.12602833
1316,0.35518467
1317,0.055626377
1318,0.17473535
1319,0.12602833
1320,0.09334444
1321,0.090856604
1322,0.10722414
1323,0.055626377
1324,0.07255255
1325,0.1939349
1326,0.062788345
1327,0.06395435
1328,0.09931516
1329,0.058026947
1330,0.11521382
1331,0.12602833
1332,0.12849958
1333,0.31083062
1334,0.06338206
1335,0.09809627
1336,0.07255255
1337,0.022249551
1338,0.13632816
1339,0.110020414
1340,0.11521382
1341,0.11521382
1342,0.2112422
1343,0.12602833
1344,0.07803288
1345,0.06501994
1346,0.06501994
1347,0.11754209
1348,0.09818885
1349,0.5306746
1350,0.07255255
1351,0.0674233
1352,0.058026947
1353,0.08869043
1354,0.11691042
1355,0.1939349
1356,0.04803597
1357,0.029767567
1358,0.12913464
1359,0.09614124
1360,0.2007453
1361,0.17996906
1362,0.06395435
1363,0.12864962
1364,-0.032107443
1365,0.23558353
1366,0.07255255
1367,0.1198206
1368,0.03219817
1369,0.0974121
1370,0.13021939
1371,0.13160197
1372,0.058026947
1373,0.13974617
1374,0.06395435
1375,0.13974617
1376,0.20304823
1377,0.13021939
1378,0.11237166
1379,0.09334444
1380,0.101010196
1381,0.109506615
1382,0.01918728
1383,0.085295655
1384,0.0974121
1385,0.15661824
1386,0.11754209
1387,0.08244824
1388,0.0671916
1389,0.0806856
1390,0.10674882
1391,0.112682275
1392,-0.15218632
1393,0.07255255
1394,0.10722414
1395,0.17419405
1396,0.12849958
1397,0.11075589
1398,0.04803597
1399,0.09818885
1400,0.1049293
1401,0.1313083
1402,0.11601881
1403,0.4579663
1404,0.10740778
1405,0.10255636
1406,0.11521382
1407,0.11100465
1408,0.11521382
1409,0.12602833
1410,0.055626377
1411,0.10674882
1412,0.0974121
1413,0.05793563
1414,0.0974121
1415,0.0974121
1416,0.105740905
1417,0.08713276
1418,0.120653145
1419,0.08865765
1420,0.12913464
1421,0.15015514
1422,0.12770669
1423,0.08603248
1424,0.07255255
1425,0.0974121
1426,0.08580427
1427,0.13247144
1428,0.12602833
1429,0.13773479
1430,0.058026947
1431,0.090856604
1432,0.07255255
1433,0.08603248
1434,0.11826873
1435,0.07255255
1436,0.08580427
1437,0.08580427
1438,0.08580427
1439,0.08580427
1440,0.08580427
1441,0.08580427
1442,0.08316604
1443,0.20272046
1444,0.13093445
1445,-0.16090532
1446,0.11063728
1447,0.10722414
1448,0.0974121
1449,0.10097589
1450,0.11521382
1451,0.12913464
1452,0.09860384
1453,0.07509923
1454,0.058026947
1455,0.12378946
1456,0.0795212
1457,0.1313083
1458,0.17503081
1459,0.212058
1460,0.069584206
1461,0.11638801
1462,0.18040098
1463,0.06686458
1464,0.14797321
1465,0.13762718
1466,0.16240048
1467,-0.093479276
1468,0.34859085
1469,0.17700703
1470,0.13845421
1471,0.13508886
1472,0.00577228
1473,0.10097589
1474,0.112632
1475,0.2372416
1476,0.13622962
1477,0.17834102
1478,0.09394834
1479,0.21206981
1480,0.11880803
1481,0.12175765
1482,0.28803816
1483,0.074439794
1484,0.10255636
1485,0.06726012
1486,0.123039834
1487,0.0974121
1488,0.12602833
1489,0.20898668
1490,0.12913464
1491,0.106985435
1492,0.12864962
1493,0.11521382
1494,0.16271
1495,0.042911477
1496,0.12602833
1497,0.236791
1498,0.006941507
1499,0.08580427
1500,0.07255255
1501,0.1313083
1502,0.20554045
1503,0.13093445
1504,0.08603248
1505,0.0806856
1506,0.055626377
1507,0.11826873
1508,0.12376726
1509,0.10107226
1510,0.07255255
1511,0.095086664
1512,0.10028185
1513,0.11826873
1514,0.2007453
1515,0.11521382
1516,0.10740778
1517,0.07255255
1518,0.06285838
1519,0.07255255
1520,0.11826873
1521,0.2007453
1522,0.20898668
1523,0.058026947
1524,0.19525208
1525,0.12602833
1526,0.08603248
1527,0.123505965
1528,0.058026947
1529,0.110342816
1530,0.090856604
1531,0.1939349
1532,0.2007453
1533,0.08580427
1534,0.08580427
1535,0.0974121
1536,0.33944145
1537,0.08353254
1538,0.18544853
1539,0.20554045
1540,0.08905118
1541,0.08905118
1542,0.09699128
1543,0.06264066
1544,0.07759726
1545,0.10722414
1546,0.10722414
1547,0.1290109
1548,0.12929665
1549,0.13275053
1550,0.06395435
1551,0.2007453
1552,0.09003664
1553,0.12913464
1554,0.06395435
1555,0.07597613
1556,0.077764966
1557,0.06395435
1558,0.13329859
1559,0.10255636
1560,0.055671472
1561,0.056568917
1562,0.12849958
1563,0.105740905
1564,0.13021939
1565,0.0974121
1566,0.1471486
1567,0.12602833
1568,0.06395435
1569,0.11521382
1570,0.06599134
1571,0.08785601
1572,0.12625967
1573,0.09805334
1574,0.0889391
1575,0.07132246
1576,0.0974121
1577,0.12630716
1578,0.09394834
1579,0.0550237
1580,0.12378946
1581,0.11877691
1582,0.36634034
1583,0.09548616
1584,0.13201906
1585,0.09848287
1586,0.08663969
1587,0.019224623
1588,0.10722414
1589,0.12840891
1590,0.07620857
1591,0.0919662
1592,0.09809627
1593,0.0764844
1594,0.063864164
1595,0.12144134
1596,0.13135779
1597,0.07255255
1598,0.11521382
1599,0.11521382
1600,0.02817952
1601,0.02817952
1602,0.09818885
1603,0.10028185
1604,0.12849958
1605,0.0974121
1606,0.0631535
1607,0.120982304
1608,0.17943177
1609,0.20554045
1610,0.12602833
1611,0.12523483
1612,0.11668695
1613,0.11212077
1614,0.13160197
1615,0.09334444
1616,0.06837724
1617,0.089998506
1618,0.07994907
1619,0.10740129
1620,0.100237325
1621,0.3620357
1622,0.06262738
1623,0.07255255
1624,0.09852662
1625,-0.121735394
1626,0.12849958
1627,0.3363123
1628,0.075410716
1629,0.08104261
1630,-0.009996405
1631,0.10740778
1632,0.0974121
1633,0.09394834
1634,0.10740778
1635,0.09762648
1636,0.08353254
1637,0.08353254
1638,0.13346624
1639,0.10946857
1640,0.10028185
1641,0.06804647
1642,0.058026947
1643,0.09394834
1644,0.09334444
1645,0.12913464
1646,0.055671472
1647,0.30070344
1648,0.11521382
1649,0.11521382
1650,0.094310485
1651,0.10740669
1652,0.0974121
1653,0.2797843
1654,0.2111032
1655,0.010239655
1656,0.12456938
1657,0.09182099
1658,0.10722414
1659,0.133628
1660,0.0806856
1661,0.11521382
