ID,item_cnt_month
267,0.01111098
268,-0.010232773
269,0.010193292
270,-0.007018548
271,-0.014668766
272,-0.012971606
273,-0.016742129
274,-0.001997139
275,-0.01048835
276,0.01111098
277,-0.017513301
278,0.009902816
279,-0.00489394
280,-0.012971606
281,0.007525329
282,-0.007018548
283,-0.05587666
284,-0.024295498
285,-0.012209129
286,-0.012971606
287,0.010193292
288,0.007525329
289,-0.017732348
290,-0.012971606
291,-0.017632138
292,-0.029405583
293,-0.002654414
294,-0.017732348
295,-0.017732348
296,0.010193292
297,-0.01516458
298,-0.003230881
299,0.009902816
300,-0.017732348
301,0.007525329
302,-0.11580169
303,-0.11580169
304,-0.11580169
305,-0.01048835
306,-0.012457971
307,-0.012971606
308,-0.014668766
309,-0.017704394
310,0.007155243
311,-0.016742129
312,0.010193292
313,-0.013917912
314,0.010193292
315,-0.017633136
316,-0.017632138
317,-0.016742129
318,-0.014668766
319,-0.016172554
320,-0.016862635
321,-0.01048835
322,-0.016172554
323,-0.016172554
324,-0.016172554
325,-0.016172554
326,-0.016172554
327,0.010193292
328,-0.012971606
329,0.003368128
330,-0.013917912
331,-0.08923797
332,-0.016172554
333,-0.016172554
334,-0.016742129
335,-0.010232773
336,-0.00755449
337,0.01111098
338,0.01111098
339,-0.016172554
340,-0.016172554
341,-0.024295498
342,-0.012971606
343,-0.012457971
344,-0.017632138
345,-0.017632138
346,-0.003230881
347,-0.003230881
348,0.010193292
349,-0.012457971
350,-0.035416503
351,-0.17605898
352,-0.017732348
353,-0.081400424
354,-0.007018548
355,-0.2740149
356,-0.05587666
357,-0.05587666
358,-0.016172554
359,-0.055832762
360,-0.035416503
361,-0.002705011
362,-0.05587666
363,-0.017732348
364,-0.003411766
365,-0.017732348
366,-0.014668766
367,-0.017632138
368,-0.05587666
369,-0.017185058
370,0.005496401
371,-0.016862635
372,0.007525329
373,-0.026742082
374,-0.006325092
375,-0.002705011
376,-0.002705011
377,-0.019350503
378,0.005496401
379,-0.08923797
380,-0.08923797
381,-0.017732348
382,-0.017732348
383,-0.017632138
384,-0.017732348
385,-0.012457971
386,-0.017632138
387,-0.012971606
388,-0.017732348
389,-0.01048835
390,-0.01340792
391,-0.024295498
392,-0.007018548
393,0.007525329
394,-0.017732348
395,-0.016159166
396,-0.006620515
397,0.007525329
398,-0.05587666
399,-0.012209129
400,-0.017732348
401,-0.01516458
402,-0.042031076
403,-0.05587666
404,-0.11580169
405,0.010193292
406,-0.12745604
407,-0.100094065
408,-0.017732348
409,0.010193292
410,-0.017732348
411,0.010193292
412,-0.14656782
413,-0.11580169
414,-0.12745604
415,0.46537432
416,0.010193292
417,0.010193292
418,0.010193292
419,-0.017732348
420,-0.016400333
421,-0.017632138
422,-0.019350503
423,-0.007018548
424,-0.002705011
425,0.01111098
426,0.007525329
427,-0.017632138
428,0.007525329
429,-0.14656782
430,-0.004468072
431,-0.007018548
432,-0.016742129
433,-0.012971606
434,-0.11040828
435,-0.024295498
436,-0.017632138
437,-0.019350503
438,-0.017632138
439,-0.017732348
440,-0.10522078
441,-0.11580169
442,-0.19876781
443,-0.11580169
444,0.010193292
445,-0.017732348
446,-0.042031076
447,0.011273321
448,0.000457037
449,0.010193292
450,0.000410576
451,0.010193292
452,-0.14656782
453,-0.14656782
454,-0.14656782
455,0.010193292
456,0.010193292
457,-0.017632138
458,-0.19876781
459,-0.016862635
460,0.90734965
461,-0.013917912
462,-0.012457971
463,-0.012457971
464,-0.016742129
465,0.004223537
466,-0.01516458
467,-0.012457971
468,-0.016172554
469,-0.017732348
470,-0.026742082
471,-0.008357037
472,-0.002705011
473,-0.0628697
474,-0.012457971
475,-0.012457971
476,-0.003230881
477,-0.017732348
478,-0.014668766
479,-0.016742129
480,-0.05587666
481,-0.05587666
482,-0.04890785
483,0.010193292
484,0.005496401
485,0.005496401
486,-0.05587666
487,-0.0732774
488,0.005496401
489,0.005496401
490,-0.0628697
491,-0.042031076
492,0.000433538
493,-0.014668766
494,-0.010232773
495,-0.1337516
496,-0.017732348
497,-0.30116457
498,-0.1746209
499,-0.171113
500,-0.16535099
501,-0.012209129
502,-0.05587666
503,0.010193292
504,-0.15300344
505,-0.002705011
506,-0.09483281
507,-0.012971606
508,0.010193292
509,-0.11580169
510,0.004223537
511,0.000433538
512,-0.016186561
513,-0.017732348
514,-0.024295498
515,-0.05587666
516,-0.017632138
517,0.010193292
518,-0.002705011
519,-0.019350503
520,-0.002705011
521,-0.007018548
522,-0.002705011
523,-0.05587666
524,-0.254704
525,-0.042031076
526,-0.017632138
527,-0.016172554
528,-0.01048835
529,-0.014668766
530,0.010193292
531,-0.09483281
532,-0.017732348
533,-0.01516458
534,-0.08923797
535,-0.016742129
536,-0.012971606
537,-0.017732348
538,-0.042031076
539,-0.017632138
540,0.010193292
541,0.010193292
542,-0.14656782
543,-0.002705011
544,0.009902816
545,-0.14656782
546,0.009800021
547,0.010193292
548,-0.06983645
549,-0.04142191
550,-0.011409927
551,-0.09483281
552,-0.002705011
553,-0.00093222
554,-0.08871232
555,-0.11040828
556,-0.017632138
557,-0.035416503
558,-0.026742082
559,0.00035606
560,-0.05587666
561,-0.002705011
562,-0.016742129
563,-0.017632138
564,-0.017632138
565,-0.012971606
566,-0.017732348
567,-0.19876781
568,-0.024295498
569,-0.04552002
570,-0.016862635
571,-0.024295498
572,-0.017632138
573,-0.01516458
574,-0.17060687
575,-0.024342816
576,-0.017732348
577,-0.017732348
578,0.010193292
579,-0.08923797
580,-0.016186561
581,-0.026742082
582,-0.016186561
583,-0.019350503
584,-0.017632138
585,-0.010232773
586,-0.016159166
587,-0.006592643
588,-0.006592643
589,-0.013285223
590,-0.00489394
591,-0.016257618
592,-0.007651579
593,0.010694582
594,0.000433538
595,-0.017632138
596,-0.012457971
597,-0.017632138
598,-0.017732348
599,-0.01516458
600,-0.1337516
601,-0.01773918
602,-0.01716565
603,-0.016862635
604,0.000433538
605,0.004223537
606,-0.016742129
607,-0.100094065
608,-0.024307873
609,-0.11580169
610,-0.15300344
611,-0.09483281
612,-0.12745604
613,-0.12745604
614,-0.052384574
615,-0.002705011
616,-0.19876781
617,-0.10522078
618,0.010193292
619,-0.24035013
620,-0.11580169
621,-0.05587666
622,-0.30116457
623,-0.15929359
624,-0.01516458
625,-0.03230906
626,-0.017732348
627,-0.017732348
628,-0.017732348
629,-0.017732348
630,-0.01516458
631,-0.07666287
632,-0.017732348
633,-0.05587666
634,-0.028908204
635,-0.19876781
636,-0.017732348
637,-0.09483281
638,-0.017732348
639,-0.10522078
640,-0.002705011
641,0.010193292
642,-0.019350503
643,-0.11580169
644,-0.017732348
645,-0.017732348
646,-0.017732348
647,-0.026742082
648,-0.14656782
649,-0.019350503
650,-0.017732348
651,-0.0628697
652,-0.017513301
653,-0.017732348
654,0.000433538
655,-0.019350503
656,-0.011409927
657,-0.062241677
658,-0.055247415
659,-0.014668766
660,-0.012971606
661,-0.017632138
662,-0.017632138
663,0.007525329
664,-0.14656782
665,0.007525329
666,-0.017632138
667,-0.017632138
668,-0.012457971
669,-0.024295498
670,-0.034844387
671,-0.06983645
672,-0.10522078
673,-0.012209129
674,-0.06983645
675,0.001776237
676,-0.07666287
677,-0.09483281
678,-0.15300344
679,-0.11580169
680,-0.09483281
681,-0.09483281
682,-0.042031076
683,-0.11580169
684,-0.012457971
685,-0.012457971
686,-0.035416503
687,-0.30697575
688,-0.017732348
689,-0.08923797
690,0.004223537
691,-0.017732348
692,-0.017732348
693,-0.01048835
694,-0.003044899
695,-0.024295498
696,-0.016742129
697,0.007525329
698,0.004223537
699,-0.019350503
700,-0.017513301
701,-0.007018548
702,-0.017513301
703,-0.017513301
704,-0.017732348
705,-0.014668766
706,-0.017732348
707,-0.012971606
708,-0.007018548
709,-0.08923797
710,-0.024295498
711,-0.002705011
712,-0.014607359
713,-0.011528548
714,-0.016862635
715,0.01111098
716,-0.024295498
717,0.01111098
718,-0.014668766
719,-0.012971606
720,-0.017732348
721,-0.016862635
722,-0.010232773
723,-0.003230881
724,-0.014668766
725,-0.016742129
726,-0.017732348
727,-0.017732348
728,-0.016742129
729,-0.016742129
730,-0.016172554
731,-0.01048835
732,-0.017732348
733,-0.01048835
734,-0.01516458
735,-0.016862635
736,-0.014668766
737,-0.016742129
738,-0.012971606
739,-0.014668766
740,-0.01048835
741,0.000433538
742,-0.014668766
743,-0.017774578
744,-0.017632138
745,-0.002654414
746,-0.016742129
747,-0.016742129
748,-0.016172554
749,-0.016862635
750,-0.010232773
751,-0.016172554
752,-0.01516458
753,-0.01048835
754,-0.17653304
755,-0.01516458
756,-0.016742129
757,-0.016742129
758,-0.016742129
759,0.000433538
760,-0.09483281
761,-0.05587666
762,0.01111098
763,-0.01516458
764,0.007525329
765,-0.012457971
766,-0.002705011
767,-0.012971606
768,-0.016742129
769,0.01111098
770,-0.012457971
771,-0.012971606
772,-0.003411766
773,0.009902816
774,-0.002654414
775,-0.012971606
776,0.007525329
777,0.007525329
778,-0.012971606
779,-0.01736379
780,-0.001117926
781,-0.017513301
782,-0.016742129
783,-0.016742129
784,-0.00755449
785,0.004223537
786,-0.015873712
787,-0.010821257
788,-0.010821257
789,-0.009626027
790,-0.009626027
791,-0.00755449
792,-0.00755449
793,-0.01736379
794,-0.012971606
795,-0.003411766
796,0.007525329
797,-0.015126597
798,-0.015126597
799,-0.017513301
800,-0.002654414
801,-0.014668766
802,-0.014668766
803,-0.012971606
804,-0.010232773
805,-0.01516458
806,-0.010232773
807,-0.017732348
808,-0.016742129
809,-0.04890785
810,0.005496401
811,0.005496401
812,-0.06636132
813,-0.08311579
814,-0.014668766
815,0.010193292
816,-0.016742129
817,-0.017732348
818,0.007525329
819,-0.016172554
820,-0.012209129
821,-0.08923797
822,-0.05587666
823,-0.019350503
824,0.000433538
825,-0.01048835
826,-0.01048835
827,-0.012457971
828,0.010193292
829,-0.024295498
830,-0.026742082
831,-0.024295498
832,-0.008357037
833,0.011161637
834,-0.012457971
835,-0.002705011
836,-0.01516458
837,-0.013917912
838,0.000433538
839,-0.014668766
840,-0.017732348
841,-0.003230881
842,-0.014668766
843,-0.08923797
844,0.007525329
845,-0.017632138
846,0.01111098
847,0.001776237
848,-0.002654414
849,-0.002654414
850,0.01111098
851,0.007525329
852,-0.019350503
853,-0.012971606
854,5.37747E-05
855,0.007525329
856,-0.016742129
857,-0.018939514
858,-0.05587666
859,-0.012457971
860,-0.016742129
861,0.000433538
862,0.004938405
863,-0.010232773
864,-0.012971606
865,-0.007018548
866,0.000433538
867,0.005496401
868,0.005496401
869,0.005496401
870,-0.012464922
871,0.003368128
872,-0.017185058
873,-0.007018548
874,0.010241587
875,-0.016742129
876,-0.016742129
877,-0.00489394
878,-0.01516458
879,-0.01516458
880,-0.019350503
881,-0.042031076
882,-0.016742129
883,0.004223537
884,-0.013917912
885,-0.012971606
886,0.005496401
887,-0.016172554
888,-0.016742129
889,-0.012971606
890,-0.012971606
891,-0.007018548
892,-0.007018548
893,-0.016742129
894,-0.016742129
895,-0.083178475
896,-0.05587666
897,-0.015873712
898,-0.010232773
899,-0.012457971
900,-0.017632138
901,0.000433538
902,-0.002610292
903,-0.017732348
904,0.010188628
905,0.011117619
906,-0.11580169
907,0.010193292
908,-0.083178475
909,-0.083178475
910,0.000433538
911,-0.016742129
912,-0.016742129
913,-0.016742129
914,-0.012971606
915,-0.01516458
916,-0.016742129
917,-0.016186561
918,-0.017732348
919,-0.11580169
920,-0.2175498
921,0.014281396
922,0.010193292
923,-0.30116457
924,-0.019337233
925,0.010193292
926,-0.08923797
927,-0.012209129
928,0.000433538
929,0.000433538
930,-0.083178475
931,-0.08923797
932,-0.03353179
933,0.001776237
934,-0.003411766
935,0.000433538
936,0.01111098
937,0.007525329
938,-0.002654414
939,0.007525329
940,0.007525329
941,-0.030540366
942,0.004223537
943,-0.012971606
944,-0.007018548
945,-0.012971606
946,-0.002705011
947,-0.01048835
948,-0.016862635
949,0.009902816
950,-0.016742129
951,-0.010232773
952,-0.002705011
953,-0.010232773
954,-0.013455872
955,-0.026742082
956,-0.11040828
957,-0.016742129
958,-0.17653304
959,-0.014668766
960,0.004223537
961,-0.01048835
962,-0.016742129
963,-0.014607359
964,-0.14656782
965,-0.029836114
966,-0.09483281
967,-0.08923797
968,-0.017732348
969,-0.017632138
970,-0.17605898
971,-0.017732348
972,0.010193292
973,0.08445069
974,-0.016742129
975,-0.016742129
976,-0.012971606
977,-0.2032567
978,-0.024295498
979,-0.17653304
980,-0.17653304
981,-0.08311586
982,-0.017732348
983,-0.042031076
984,0.006044518
985,-0.003058445
986,-0.38899073
987,-0.007018548
988,-0.012946907
989,0.010193292
990,-0.024295498
991,-0.017732348
992,-0.11040828
993,0.005496401
994,-0.002705011
995,-0.011409927
996,0.007525329
997,-0.012971606
998,-0.062241677
999,-0.012209129
1000,-0.002705011
1001,-0.11580169
1002,-0.09483281
1003,-0.002705011
1004,0.000433538
1005,-0.14656782
1006,-0.14656782
1007,0.010193292
1008,-0.019350503
1009,-0.06983645
1010,-0.012971606
1011,-0.017732348
1012,-0.09482795
1013,-0.124418125
1014,-0.2814335
1015,-0.019350503
1016,-0.017732348
1017,-0.12745604
1018,0.000433538
1019,-0.19841835
1020,-0.05587666
1021,-0.016862635
1022,-0.10522078
1023,-0.09483281
1024,0.000433538
1025,-0.09483281
1026,0.010193292
1027,-0.29472372
1028,-0.15300344
1029,0.005496401
1030,-0.012209129
1031,-0.26665306
1032,-0.15300344
1033,-0.08923797
1034,-0.024295498
1035,-0.01516458
1036,0.007525329
1037,-0.019350503
1038,-0.15300344
1039,-0.10522078
1040,-0.08923797
1041,-0.11580169
1042,-0.05587666
1043,-0.016742129
1044,-0.10522078
1045,-0.26721856
1046,-0.05587666
1047,0.011161637
1048,-0.017732348
1049,-0.01736379
1050,-0.014357109
1051,-0.014357109
1052,-0.014357109
1053,-0.003411766
1054,-0.019350503
1055,-0.016742129
1056,-0.024295498
1057,0.000433538
1058,0.010193292
1059,0.020046588
1060,-0.01048835
1061,-0.016742129
1062,-0.016742129
1063,-0.016172554
1064,-0.029405583
1065,0.004223537
1066,-0.012457971
1067,-0.017632138
1068,-0.016172554
1069,-0.017732348
1070,-0.017632138
1071,-0.016742129
1072,-0.017732348
1073,-0.017732348
1074,-0.017732348
1075,-0.017732348
1076,-0.12745604
1077,-0.12745604
1078,-0.12745604
1079,-0.017500151
1080,-0.09049502
1081,-0.12690726
1082,0.006069575
1083,-0.11580169
1084,-0.14656782
1085,-0.15873298
1086,-0.016767059
1087,-0.019406978
1088,-0.019406978
1089,-9.85971E-05
1090,-0.19876781
1091,-0.19876781
1092,0.000433538
1093,-0.11580169
1094,-0.041962635
1095,-0.09483281
1096,0.007525329
1097,-0.029405583
1098,-0.000841174
1099,-0.010232773
1100,-0.14656782
1101,-0.017732348
1102,-0.017732348
1103,-0.012971606
1104,0.007525329
1105,-0.016742129
1106,0.007525329
1107,-0.012971606
1108,-0.003230881
1109,-0.016742129
1110,-0.017732348
1111,-0.012971606
1112,-0.012971606
1113,-0.016742129
1114,-0.042031076
1115,-0.11580169
1116,-0.016862635
1117,-0.00279976
1118,-0.017732348
1119,-0.016742129
1120,-0.05587666
1121,-0.08923797
1122,-0.017732348
1123,-0.014668766
1124,-0.12745604
1125,-0.012971606
1126,-0.029405583
1127,-0.017732348
1128,-0.09483281
1129,-0.01516458
1130,-0.12745604
1131,0.000433538
1132,-0.002705011
1133,-0.13311797
1134,-0.017632138
1135,-0.017732348
1136,-0.029405583
1137,0.02271304
1138,0.007525329
1139,0.010193292
1140,-0.11580169
1141,-0.05587666
1142,-0.1906912
1143,-0.13311797
1144,-0.01048835
1145,-0.012457971
1146,-0.016742129
1147,-0.016742129
1148,-0.002705011
1149,-0.016172554
1150,-0.002705011
1151,-0.016742129
1152,-0.016742129
1153,-0.017732348
1154,-0.017632138
1155,-0.010232773
1156,-0.024295498
1157,-0.01048835
1158,-0.016742129
1159,-0.017732348
1160,-0.017632138
1161,-0.016742129
1162,-0.012457971
1163,-0.01516458
1164,-0.010232773
1165,-0.016742129
1166,-0.003411766
1167,-0.012971606
1168,-0.13654989
1169,-0.003411766
1170,0.011161637
1171,-0.016862635
1172,-0.016862635
1173,-0.016742129
1174,-0.016862635
1175,-0.017732348
1176,-0.017732348
1177,-0.017632138
1178,-0.016172554
1179,-0.016172554
1180,0.010193292
1181,-0.010232773
1182,0.007525329
1183,-0.00489394
1184,-0.013285223
1185,-0.01516458
1186,-0.01048835
1187,-0.016862635
1188,-0.017732348
1189,-0.016742129
1190,0.010193292
1191,-0.11580169
1192,-0.016742129
1193,-0.007018548
1194,0.000433538
1195,-0.019350503
1196,0.008154873
1197,-0.017632138
1198,-0.05587666
1199,-0.012209129
1200,0.010193292
1201,-0.067290336
1202,-0.05587666
1203,-0.010232773
1204,-0.29464108
1205,-0.050297905
1206,-0.20228556
1207,-0.11580169
1208,0.006987397
1209,-0.10522078
1210,-0.09483281
1211,-0.017632138
1212,-0.014668766
1213,-0.007018548
1214,-0.017632138
1215,-0.017632138
1216,-0.017732348
1217,0.00035606
1218,-0.016742129
1219,-0.017795641
1220,-0.01516458
1221,-0.012971606
1222,-0.01516458
1223,-0.012971606
1224,-0.014668766
1225,0.008529555
1226,-0.012971606
1227,-0.012971606
1228,-0.007018548
1229,-0.007018548
1230,-0.01516458
1231,-0.017732348
1232,-0.007018548
1233,-0.016172554
1234,0.010193292
1235,-0.01516458
1236,-0.007018548
1237,-0.014668766
1238,-0.012971606
1239,-0.016977321
1240,-0.016742129
1241,-0.002705011
1242,-0.016862635
1243,0.010193292
1244,0.01111098
1245,-0.017632138
1246,-0.016172554
1247,-0.002654414
1248,-0.016172554
1249,-0.01048835
1250,-0.016172554
1251,-0.017732348
1252,-0.013065252
1253,-0.016742129
1254,-0.017632138
1255,0.010193292
1256,0.007525329
1257,-0.042031076
1258,-0.07666287
1259,-0.15300344
1260,-0.06983645
1261,-0.017732348
1262,-0.017732348
1263,-0.007018548
1264,-0.08967812
1265,-0.083178475
1266,-0.016172554
1267,-0.11019845
1268,-0.017632138
1269,0.01111098
1270,-0.012457971
1271,0.004223537
1272,-0.017732348
1273,-0.012457971
1274,-0.016862635
1275,-0.01048835
1276,-0.012457971
1277,-0.003230881
1278,-0.12745604
1279,-0.016862635
1280,0.007525329
1281,-0.01516458
1282,0.010193292
1283,0.010193292
1284,-0.11580169
1285,-0.012457971
1286,-0.016742129
1287,0.010193292
1288,-0.029967692
1289,-0.017732348
1290,-0.017732348
1291,0.4301139
1292,0.005496401
1293,-0.024295498
1294,0.007525329
1295,-0.05587666
1296,-0.012457971
1297,-0.012457971
1298,-0.002705011
1299,-0.012457971
1300,-0.012457971
1301,-0.007018548
1302,-0.016742129
1303,-0.014668766
1304,-0.01516458
1305,0.010193292
1306,-0.014668766
1307,-0.17653304
1308,-0.01683345
1309,-0.016742129
1310,-0.014668766
1311,-0.016862635
1312,0.005496401
1313,-0.016742129
1314,-0.05587666
1315,-0.012971606
1316,0.010193292
1317,-0.014668766
1318,-0.11580169
1319,-0.012971606
1320,-0.016742129
1321,-0.016172554
1322,-0.017632138
1323,-0.014668766
1324,-0.014668766
1325,-0.016742129
1326,-0.11530545
1327,-0.012457971
1328,-0.01048835
1329,-0.01048835
1330,-0.016742129
1331,-0.012971606
1332,0.007525329
1333,-0.013285223
1334,-0.11580169
1335,-0.019350503
1336,-0.014668766
1337,-0.11580169
1338,0.00424185
1339,-0.017632138
1340,-0.016742129
1341,-0.016742129
1342,0.004223537
1343,-0.012971606
1344,-0.015738878
1345,-0.1337516
1346,-0.1337516
1347,-0.017732348
1348,-0.017732348
1349,-0.012971606
1350,-0.014668766
1351,-0.016862635
1352,-0.01048835
1353,-0.012457971
1354,-0.016742129
1355,-0.016742129
1356,-0.012457971
1357,-0.003230881
1358,-0.010232773
1359,0.010193292
1360,0.010193292
1361,-0.02525222
1362,-0.012457971
1363,-0.016742129
1364,-0.16535099
1365,-0.016742129
1366,-0.014668766
1367,-0.014668766
1368,-0.16535099
1369,-0.017732348
1370,0.004223537
1371,-0.003411766
1372,-0.01048835
1373,-0.012457971
1374,-0.012457971
1375,-0.012457971
1376,0.005496401
1377,0.004223537
1378,-0.017732348
1379,-0.016742129
1380,-0.013917912
1381,0.001776237
1382,-0.08923797
1383,-0.017732348
1384,-0.017732348
1385,-0.12745604
1386,-0.017732348
1387,-0.016172554
1388,-0.14598793
1389,-0.016172554
1390,-0.002705011
1391,0.005496401
1392,-0.3019821
1393,-0.014668766
1394,-0.017632138
1395,-0.017732348
1396,0.007525329
1397,-0.016742129
1398,-0.012457971
1399,-0.017732348
1400,-0.00755449
1401,0.000433538
1402,-0.017632138
1403,0.007525329
1404,-0.002705011
1405,-0.012209129
1406,-0.016742129
1407,0.003292304
1408,-0.016742129
1409,-0.012971606
1410,-0.014668766
1411,-0.002705011
1412,-0.017732348
1413,-0.09483281
1414,-0.017732348
1415,-0.017732348
1416,-0.007018548
1417,-0.09483281
1418,-0.01516458
1419,-0.017632138
1420,-0.010232773
1421,-0.016742129
1422,-0.010232773
1423,-0.016172554
1424,-0.014668766
1425,-0.017732348
1426,-0.016862635
1427,0.000433538
1428,-0.012971606
1429,-0.007018548
1430,-0.01048835
1431,-0.016172554
1432,-0.014668766
1433,-0.016172554
1434,0.010193292
1435,-0.014668766
1436,-0.016862635
1437,-0.016862635
1438,-0.016862635
1439,-0.016862635
1440,-0.016862635
1441,-0.016862635
1442,-0.014668766
1443,0.010193292
1444,-0.007018548
1445,-0.2506545
1446,-0.01736379
1447,-0.017632138
1448,-0.017732348
1449,0.007525329
1450,-0.016742129
1451,-0.010232773
1452,-0.01516458
1453,-0.012457971
1454,-0.01048835
1455,0.01111098
1456,-0.012457971
1457,0.000433538
1458,-0.017732348
1459,0.000433538
1460,-0.01048835
1461,0.010193292
1462,-0.01516458
1463,-0.013285223
1464,-0.012971606
1465,0.000433538
1466,-0.012457971
1467,-0.79090667
1468,-0.54096293
1469,-0.01516458
1470,-0.012971606
1471,-0.007018548
1472,-0.05587666
1473,0.007525329
1474,-0.042031076
1475,-0.01516458
1476,-0.010232773
1477,0.000433538
1478,-0.024295498
1479,-0.003411766
1480,0.011045147
1481,0.011045147
1482,-0.002705011
1483,-0.2547387
1484,-0.012209129
1485,-0.11580169
1486,0.010965724
1487,-0.017732348
1488,-0.012971606
1489,-0.010232773
1490,-0.010232773
1491,-0.012971606
1492,-0.016742129
1493,-0.016742129
1494,-0.016862635
1495,-0.003230881
1496,-0.012971606
1497,-0.014668766
1498,-0.09483281
1499,-0.016862635
1500,-0.014668766
1501,0.000433538
1502,-0.012971606
1503,-0.007018548
1504,-0.016172554
1505,-0.016172554
1506,-0.014668766
1507,0.010193292
1508,-0.016742129
1509,-0.016172554
1510,-0.014668766
1511,-0.016172554
1512,-0.016186561
1513,0.010193292
1514,0.010193292
1515,-0.016742129
1516,-0.002705011
1517,-0.014668766
1518,-0.016172554
1519,-0.014668766
1520,0.010193292
1521,0.010193292
1522,-0.010232773
1523,-0.01048835
